title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking space,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,,,,,,,
Mezcalero Cocina Mexicana,3,"They are very slow. All I got was 4 tacos and it took them 30 min. No sides, just tacos. Keep walking if you stumble on this place. People ordered after me, ate and left and I still didn't get my food.",2024-03-04T21:49:00.646Z,0,,58,TRUE,,,a month ago,,,,,,,1,3,1,ChZDSUhNMG9nS0VJQ0FnSUM5LXJmWlNnEAE,,,,,,,,,,,,,,,,,,,,,Google,,115183973509636077177,,,
Mezcalero Cocina Mexicana,4,"Great Mexican spot in the Union Market neighborhood in DC.

The vibes were amazing the drinks were great and the food was really good.

The best Ceviche I’ve ever had!!!",2024-02-19T12:46:22.546Z,0,,67,TRUE,,,2 months ago,,Other,,$30–50,,Dine in,4,4,5,ChdDSUhNMG9nS0VJQ0FnSUNkejY2djV3RRAB,https://lh5.googleusercontent.com/p/AF1QipP53_3A6GHCAE2XRp5CrXfVjb0Iql8w1AEIGyJA=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNyKXAjYmLJfkUmwzmac5N4OEFCXReqr_463A6u=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMoxh791u11XQtY_Un723kg7CfCdPN0-fcYMhbL=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,Google,,106336670977351692986,,,
Mezcalero Cocina Mexicana,5,,2024-01-07T00:49:58.413Z,0,,12,TRUE,,,3 months ago,,Dinner,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNSM29LbnJ3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,107810093133744556079,,,
Mezcalero Cocina Mexicana,4,,2023-12-25T00:41:12.085Z,0,,1,FALSE,,,3 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMxbktLRFR3EAE,,,,,,,,,,,,,,,,,,,,,Google,,101305062801242853708,,,
Mezcalero Cocina Mexicana,1,"I had tipped them about 20%, but they changed the amount to increase it before processing",2023-12-17T13:05:09.929Z,0,,6,FALSE,,,4 months ago,,Dinner,,$50–100,,,2,2,2,ChdDSUhNMG9nS0VJQ0FnSURWeF9YTDJ3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,116416131400960823484,,,
Mezcalero Cocina Mexicana,5,,2023-12-13T01:37:11.909Z,0,,1,FALSE,,,4 months ago,,Dinner,,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURWanNfNktnEAE,,,,,,,,,,,,,,,,,,,,,Google,,112194764199086934385,,,
Mezcalero Cocina Mexicana,3,,2023-12-12T03:54:07.497Z,0,,141,TRUE,,,4 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURWOHZhbkpREAE,,,,,,,,,,,,,,,,,,,,,Google,,116213216121540921862,,,
Mezcalero Cocina Mexicana,2,"Slow service, (wasn’t busy) the margarita that I had tasted like water infuse with habanero.",2023-11-25T02:12:57.755Z,0,,4,FALSE,,,4 months ago,,Dinner,,$20–30,,Dine in,3,3,2,ChZDSUhNMG9nS0VJQ0FnSUNsM2JPc1h3EAE,,,,,,,,,,,,,,,,,,,,,Google,,110453740652753836605,,,
Mezcalero Cocina Mexicana,1,El mesero fue demasiado rudo fui con mi novio y mi tía a comer y desde que llegó a la mesa fue demasiado rudo mi novio le preguntó cuando tacos trae la orden y el respondió los que ves en el menú se me hace una falta de respeto que contesten así cuando les preguntas algo por eso eres mesero para responder las preguntas del cliente no se el nombre del mesero pero me gustaría que pusierais un poco de atención al personal que tienen trabajando,2023-11-20T23:28:52.281Z,2,,4,FALSE,,,5 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNsc2ZHV3JRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,115995363297565947249,,,"The waiter was too rude. I went with my boyfriend and my aunt to eat and from the moment he arrived at the table he was too rude. My boyfriend asked him when the tacos are coming and he answered the ones you see on the menu. It's disrespectful to me. They answer like this when you ask them something, that's why you are a waiter to answer the customer's questions. I don't know the name of the waiter, but I would like you to pay a little attention to the staff they have working."
Silver Diner,4,,2024-04-24T10:41:58.592Z,0,,31,TRUE,,,6 hours ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqOVpxWlJREAE,,,,,,,,,,,,,,,,,,,,,Google,,100380683249836736619,,,
Silver Diner,4,,2024-04-20T14:35:40.688Z,0,,3,TRUE,2024-04-21T21:10:01.853Z,,4 days ago,,,,,,,4,3,3,ChZDSUhNMG9nS0VJQ0FnSUNqdXJXbVhnEAE,,,,,,,,,,,,,,,,,,,,,Google,,105077023900543620300,,,
Silver Diner,4,"We ate here multiple times during our DC stay. The food was always delicious, as were the cocktails! While all the servers were incredibly polite, we sometimes had to wait a while before getting what we needed. Overall, we would definitely recommend this establishment.",2024-04-20T01:42:22.317Z,0,,2,FALSE,2024-04-21T21:38:06.671Z,,4 days ago,,,,,,Dine in,5,5,4,ChdDSUhNMG9nS0VJQ0FnSUNqeXZMdmt3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,111155151338101449408,,,
Silver Diner,5,Have eaten at Navy Yard location several times. The lumberjack breakfast is a consistent classic. Table service with Dylan is even better. Silver Diner is an great one-stop shop.,2024-04-20T01:04:17.030Z,0,,4,FALSE,2024-04-21T21:38:01.329Z,,4 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqeXJqLVRREAE,,,,,,,,,,,,,,,,,,,,,Google,,102022074143550327491,,,
Silver Diner,5,"Amazing food, great service.",2024-04-20T00:38:24.387Z,0,,20,FALSE,2024-04-21T21:35:35.694Z,,4 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqaXUtLWZnEAE,,,,,,,,,,,,,,,,,,,,,Google,,114000517700887990186,,,
Silver Diner,1,The world is really changing how 🤔 better yet why do I have to pay for cheese 🧀 😒 to go on a cheese burger 🍔 😐 that's insane to me next we gonna have to pay for lettuce tomatoes and onions 🌰 😫 this is high way robbery especially when I just got s burger and didn't have to pay for the cheese smh,2024-04-18T00:59:25.515Z,0,,1,FALSE,2024-04-22T10:18:54.779Z,,6 days ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqLU52TzN3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,107133447245963626810,,,
Silver Diner,4,,2024-04-16T17:16:31.070Z,0,,58,TRUE,2024-04-22T10:24:07.501Z,,a week ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqb1AyRk53EAE,,,,,,,,,,,,,,,,,,,,,Google,,106302024101946518378,,,
Silver Diner,5,Place is busy for a reason.  It's worth the wait.,2024-04-15T19:12:35.286Z,0,,43,FALSE,2024-04-22T10:30:05.778Z,,a week ago,,Brunch,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREajhmbG5nRRAB,,,,,,,,,,,,,,,,,,,,,Google,,103927021421275670581,,,
Silver Diner,2,"Great atmosphere, good service, bad food. Sunny side eggs and eggs Benedict were served raw. Pancakes tasted like cardboard.",2024-04-15T14:12:32.559Z,0,,13,TRUE,2024-04-22T10:29:48.964Z,,a week ago,,Breakfast,,$10–20,,,5,2,4,ChdDSUhNMG9nS0VJQ0FnSUREdDc2Zl9RRRAB,,,,,,,,,,,,,,,,,,,,,Google,,116681057045732373301,,,
Silver Diner,4,,2024-04-15T10:54:48.964Z,0,,30,TRUE,2024-04-22T10:35:33.355Z,,a week ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREMTRDRl93RRAB,,,,,,,,,,,,,,,,,,,,,Google,,112821509064188902865,,,
Silver Diner,5,,2024-04-11T19:35:27.546Z,0,,,FALSE,2024-04-22T10:57:46.445Z,,a week ago,,,,,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSURELWJtTHFRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,108964326843758823015,,,
Silver Diner,5,"Went for dinner after visiting Smithsonians. Had an excellent meal with family. Some had breakfast, and others had burgers. Everyone said their selected meals were excellent.
Pics are from baseball game at nationals Park, which was across the diner. A game was being played.",2024-04-11T18:21:35.547Z,0,,771,TRUE,2024-04-02T12:33:12.774Z,,a week ago,,Dinner,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEMl82UjdRRRAB,https://lh5.googleusercontent.com/p/AF1QipOr6oTzjvGcK81eH4mFVfjAI7LygdpkLlO4eGQ5=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNz76ThhDgkvUtsJTWruqrrTLzkl9nlGnOF0NEl=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,Google,,102407502736242872008,,,
Silver Diner,5,We visited the area and decided to come here for lunch. Definitely a good experience and food was delicious .,2024-04-07T20:55:05.753Z,0,,80,TRUE,2024-04-09T12:33:02.880Z,,2 weeks ago,,Lunch,,$10–20,Somewhat recommend,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREaXJuMUZREAE,https://lh5.googleusercontent.com/p/AF1QipOPnrcm2PUhu2-n51PF1PLdzbGdQnJOfXAPBqJP=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPnCoUsbobLav0x1Ha3zENWXkrC87WKl1atMvfr=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,Google,,107472296444048774214,,,
Silver Diner,5,Classic American fare with great service and prices.,2024-04-06T03:32:24.615Z,0,,239,FALSE,2024-04-08T14:46:57.816Z,,2 weeks ago,,Breakfast,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREMU9hV2p3RRAB,https://lh5.googleusercontent.com/p/AF1QipP_4qBTJj-hd9JZU4RkldQqMuptsbaJ_NbiNEdV=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,Google,,100099704968455644612,,,
Silver Diner,3,"Ate here 3 times during the week because it’s a comfortable place in the Navy yard area to take your teen kids with decent variety. All day breakfast is also a plus. Food was just alright to me, nothing to go back for, but nothing to dislike. My husband liked his crab cakes and burger. I tried the club sandwich, flat iron steak and eggs benedict. My son liked his eggs benedict. My coffee wasn’t great; it was strong and they ran out of cream, so I used milk. Service was pretty good, but at night the music is a little too loud so we couldn’t hear the server or each other unless repeating or yelling was involved.",2024-04-04T05:59:30.344Z,0,,10,FALSE,2024-04-05T13:49:14.654Z,,2 weeks ago,,,,,,Dine in,5,3,4,ChdDSUhNMG9nS0VJQ0FnSUREd05pd25nRRAB,,,,,,,,,,,,,,,,,,,,,Google,,118027955673301835793,,,
La Cabana Restaurante,1,Pollo estaba viejo y seco y el pico de Gallo agrrio,2024-03-16T20:49:47.373Z,0,,1,FALSE,,,a month ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUQ5enBLYThRRRAB,https://lh5.googleusercontent.com/p/AF1QipO6bpVXVMJ3jqeW-Al0vrVoWYhqKZeOm33gWREL=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipObWzC5_-cGxTbpruqpwXic4jT8Lmq3TyfY_nmu=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,Google,,115741975429305776581,,,Chicken was old and dry and the pico de Gallo was sour
La Cabana Restaurante,5,,2024-02-23T20:18:48.836Z,0,,,FALSE,,,2 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURkcm9Eb3lBRRAB,,,,,,,,,,,,,,,,,,,,,Google,,111144041889270571035,,,
La Cabana Restaurante,5,Muy atentos entodo  bendiciones 🙏🙏🙏,2024-02-04T03:59:11.877Z,0,,3,FALSE,,,2 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR0aHJ6UVZ3EAE,,,,,,,,,,,,,,,,,,,,,Google,,101662872454021768195,,,Very attentive in all blessings 🙏🙏🙏
La Cabana Restaurante,2,food is ok but the service is not.,2023-12-11T17:08:00.668Z,1,,6,FALSE,,,4 months ago,,,,,,,1,3,1,ChZDSUhNMG9nS0VJQ0FnSURWX05pZkp3EAE,,,,,,,,,,,,,,,,,,,,,Google,,116107506352383738374,,,
La Cabana Restaurante,3,The atmosphere is very creepy. I wouldn’t recommend for a family lunch or dinner.,2023-07-31T20:48:51.159Z,0,,49,TRUE,,,8 months ago,,,,,,,2,3,3,ChdDSUhNMG9nS0VJQ0FnSUNwMHVqWTJBRRAB,,,,,,,,,,,,,,,,,,,,,Google,,111620508408034246270,,,
La Cabana Restaurante,1,Mmmmm..! Ok,2023-07-09T05:40:27.955Z,0,,212,TRUE,,,9 months ago,,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSURKa09YQmVnEAE,,,,,,,,,,,,,,,,,,,,,Google,,101917836835864862389,,,
La Cabana Restaurante,1,,2023-05-06T14:14:41.179Z,0,,20,TRUE,,,11 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURSajktTzdnRRAB,,,,,,,,,,,,,,,,,,,,,Google,,105276707459126938748,,,
La Cabana Restaurante,5,,2023-04-01T02:11:28.718Z,0,,24,TRUE,,,a year ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNSbHB5SU5REAE,,,,,,,,,,,,,,,,,,,,,Google,,103780017900452698261,,,
La Cabana Restaurante,4,Me gustó el lugar,2023-03-27T01:23:39.184Z,0,,29,FALSE,,,a year ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNSekpYdDJRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,105458626381715795969,,,I liked the place
La Cabana Restaurante,5,Participamos en una actividad de la Comunidad Nicaragüense y el ambiente fue agradable,2023-03-12T06:27:18.660Z,1,,97,TRUE,,,a year ago,,,,,,,5,,,ChdDSUhNMG9nS0VJQ0FnSURocWZYQW9RRRAB,,,,,,,,,,,,,,,,,,,,,Google,,108460675386611316820,,,We participated in an activity of the Nicaraguan Community and the atmosphere was pleasant
La Cabana Restaurante,4,,2023-02-23T19:30:23.888Z,0,,26,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNoeDVQUjBBRRAB,,,,,,,,,,,,,,,,,,,,,Google,,111556326728898232058,,,
La Cabana Restaurante,5,,2022-08-10T04:30:00.295Z,0,,3,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN1djdhNk5REAE,,,,,,,,,,,,,,,,,,,,,Google,,104196995651309710560,,,
La Cabana Restaurante,1,"Avoid this place at all cost. We ordered 3 well done carne asadas and not only was the meat red, the beans were also bad and smelled terrible. We called the place and we were only told to call back in an hour. This place has definitely gone down over the years. Save your money, there’s better restaurants near by.",2022-05-20T00:43:21.377Z,3,,3,FALSE,,,a year ago,,,,,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUQyeGRhMV93RRAB,,,,,,,,,,,,,,,,,,,,,Google,,100422228802981415286,,,
La Cabana Restaurante,5,La mejor micheladas las hacen hay . Y la comida super rica,2022-04-14T00:28:35.811Z,1,,33,TRUE,,,2 years ago,,Other,,$10–20,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUNtNjViMUNREAE,,,,,,,,,,,,,,,,,,,,,Google,,113033997042621366942,,,They make the best micheladas there is. And the food is super delicious.
La Cabana Restaurante,4,,2022-04-11T15:00:37.882Z,0,,,TRUE,,,2 years ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMyNktIUGR3EAE,,,,,,,,,,,,,,,,,,,,,Google,,104912526472437851081,,,
Hank's Oyster Bar,4,"A few weeks ago, we had dinner at this restaurant with some friends who were visiting us from out of town, and we had an amazing time. We enjoyed fresh seafood and drinks, and the experience was awesome! Although the inside of the restaurant was packed, the service was decent, and we were able to get a table. We are planning to return soon to try their famous lobster rolls.",2024-04-24T13:41:34.246Z,0,,542,TRUE,,,3 hours ago,,Dinner,Difficult to find parking,$50–100,,Dine in,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUNqemEyVXhBRRAB,https://lh5.googleusercontent.com/p/AF1QipOSuvbsOUiupda4XnRNk3U_zYmU1TwDRaEIM_Pu=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,Google,,113463644345782756444,,,
Hank's Oyster Bar,5,Delicious! Great service!,2024-04-23T23:48:46.387Z,0,,40,TRUE,,,17 hours ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqeFlibTFRRRAB,https://lh5.googleusercontent.com/p/AF1QipMt0pWfwgzxbvM9skO0hP_GDKfie3vIyekec8qm=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNlpzGhZdVjBNPYbW2efyvtjCMboiDJFuKzNASV=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNQOSxYFW8XXgV99oIG9nJO5KuWK-38r2XviTYF=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO4z31N7rlLhmiG5ZbcCOO6VythpwX2Z7fTE-gH=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNfP8nJwuAFNvm_0vsLLlgkHSvFDVQ9YCwF4WaQ=w150-h150-k-no-p,,,,,,,,,,,,,,,,Google,,109186103985955268100,,,
Hank's Oyster Bar,4,,2024-04-23T22:05:33.165Z,0,,14,FALSE,,,19 hours ago,,,,,,Dine in,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNqaFlYUW5RRRAB,,,,,,,,,,,,,,,,,,,,,Google,,106804108790173127553,,,
Hank's Oyster Bar,2,Bland food at best … many better places for this price point.,2024-04-23T09:05:19.008Z,0,,213,TRUE,,,a day ago,,,,,,,3,1,5,ChZDSUhNMG9nS0VJQ0FnSUNqcWRQcVRBEAE,,,,,,,,,,,,,,,,,,,,,Google,,106866744657753598028,,,
Hank's Oyster Bar,5,"Great place to eat at the wharf, fresh looking raw bar. The staff were very accommodating in our seating arrangement.
Never had lobster deviled eggs before. We split an order they were fantastic with fresh pieces of lobster.
I enjoyed the fish and chips while wife loved the grilled octopus entree.
Didn't care for the collard greens ( had some last week at Dinosaur BBQ in harlem, so a bit spoiled) and server took them off the bill.
Highly recommended!",2024-04-23T00:21:00.970Z,0,,22,TRUE,,,a day ago,,Lunch,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqc1puNC1nRRAB,https://lh5.googleusercontent.com/p/AF1QipMRngsirc5iPfHPUoV9Y3URAkFtVyAWKTBMw9mM=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNl4rBek_HiAsLvl6KFHTbc3TTttZVEJSlY57Cj=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP1FgkIF0mvNkICRyw3gtX3zrA41h4xDBQqecoV=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,Google,,109894961547634612178,,,
Hank's Oyster Bar,5,Outstanding in all facets of dining.,2024-04-22T21:08:11.201Z,0,,95,FALSE,,,a day ago,,Dinner,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqMGRMamJ3EAE,,,,,,,,,,,,,,,,,,,,,Google,,102533458926929110786,,,
Hank's Oyster Bar,5,Tasty! Friendly staff!,2024-04-22T08:00:44.624Z,0,,5,FALSE,,,2 days ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqX3Z5RFJBEAE,,,,,,,,,,,,,,,,,,,,,Google,,114403093621290070355,,,
Hank's Oyster Bar,5,Great menu options!,2024-04-21T02:57:36.897Z,0,,150,FALSE,,,3 days ago,,Dinner,,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqNXBuTlJREAE,,,,,,,,,,,,,,,,,,,,,Google,,103836234136065181368,,,
Hank's Oyster Bar,5,Mussels were amazing.,2024-04-20T23:36:13.152Z,0,,5,FALSE,,,3 days ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqcHQ3TkxnEAE,,,,,,,,,,,,,,,,,,,,,Google,,109336006734672749457,,,
Hank's Oyster Bar,5,"The food is amazing, and the drinks are really good. Happy hour is the best time to go, but just know service will be awful, and 20% service charge will be added to the bill regardless. If you can overlook  that aspect, you will enjoy yourself",2024-04-19T14:48:17.562Z,0,,47,TRUE,,,5 days ago,,,,$30–50,,Dine in,3,5,2,ChZDSUhNMG9nS0VJQ0FnSUNqa3U2WVNREAE,,,,,,,,,,,,,,,,,,,,,Google,,114945019889260930048,,,
Hank's Oyster Bar,3,"For all other foods than oysters or seafood you should go somewhere else. The portions as mentioned by several people are really small, to get a full meal you have to order a small plate and a large plate. The large plate scallops for example was hardly larger than a starter. Expect to pay 100$+ pr person here if you want a beer or a glass of wine while dining.",2024-04-19T11:56:54.373Z,0,,92,TRUE,,,5 days ago,,Dinner,,$50–100,,Dine in,2,2,4,ChdDSUhNMG9nS0VJQ0FnSUNqb3FPMmxRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,102568590571102289646,,,
Hank's Oyster Bar,5,Excellent food - Excellent location there on The Wharf - Great Service,2024-04-19T10:28:49.630Z,0,,27,TRUE,,,5 days ago,,Dinner,,$30–50,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqb3BEYTBBRRAB,https://lh5.googleusercontent.com/p/AF1QipNUZjhB3ZfXIeuHUrpR26vjH9ZBE_1261jZbqqL=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,Google,,111571408305384964641,,,
Hank's Oyster Bar,5,"I had my mind set on this place while visiting for a concert in the area. It was extremely packed and I was lucky to get a seat (it faced the kitchen). First off as someone from the industry they ran that kitchen so well im impressed. On top of that , Taylor was my waiter & he was amazing. Crab cakes and hush ppuppies were some of the best I have ever had in my life. Will tell everyone about this spot.",2024-04-18T23:09:07.067Z,0,,4,FALSE,,,5 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqM0szMkRBEAE,https://lh5.googleusercontent.com/p/AF1QipPE_X7krpdjvbLBJfy5quIATDkre5R9wv_n-AC3=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,Google,,106687568860420328562,,,
Hank's Oyster Bar,5,,2024-04-18T18:55:13.475Z,0,,1,FALSE,,,5 days ago,,Lunch,,$50–100,,Dine in,5,4,5,ChdDSUhNMG9nS0VJQ0FnSUNqbklTcmdnRRAB,,,,,,,,,,,,,,,,,,,,,Google,,110699115143454204049,,,
Hank's Oyster Bar,4,"Good oyster happy hour , food little pricey for what it is… There are definitely better options out there",2024-04-17T23:41:41.980Z,0,,23,FALSE,,,6 days ago,,Dinner,,$50–100,,Dine in,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNqLU1IbmdBRRAB,,,,,,,,,,,,,,,,,,,,,Google,,102469541342504547497,,,
Lupo Marino,5,Nice cozy Italian restaurant. Loved the food place and service. Quick and customised menu available. Not cheap but worthy. Outside siting available. Nicely decorated.,2024-04-24T01:39:42.438Z,0,,101,TRUE,,,15 hours ago,,Dinner,,$50–100,Not sure,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqcGVTUlJREAE,https://lh5.googleusercontent.com/p/AF1QipPoQZ8zMzxyGq2MGXVYnCKmQyRy309PwKmJ4U_u=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPejOdG74UGg2gBpxSBvnErPDHMhoEKouxVv-g-=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOs98tTFcrRzia7A8Zs1XXjL0xgbBPAClAbtDLI=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNN7El2pybusedW7kz4VCD0uHy1sc0GLOFQeHKo=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOkO2BQ6r7vZeoZgvp4bLTPDOGd5qAOHIx13-db=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM4fJElExho3I7P-Yk0ZCIBfCcYWSNzLGUKcQED=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMrdXa0TaizR79jSJjqhLvXxv8FSbqdM-SzVFIp=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN9XjzYeuiSukPc7pMwsCo_FzDk3nUt9VP0g9R2=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMXXIPAdaK1-mGEozbn_ZbNNbZTZPGXq-_zB0kh=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNtgsddbgTXUXK2zpfmFMjn0Av68m3UCKoTZLhn=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMMmxlTkoscTBbxM-bn7nLACL1vFaAwqiQY8K27=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNd4J823jtyh-qZzzY8yKle7DyIifVxhxm0XfWm=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMVn9YXphNtnziW09PgnVjFbRaemED4JUxBxDUn=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOLDhLcqTgkVQJtDetWGx0-_SNCC48l4CrFn7iV=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNTFcROEdNcRO9wOiho5Wv_0vv1b3-bx5ZwA0BE=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPLne48Kl3Iffb_YowbpE1KoCY-hIESvhdpcvfg=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNa8XycCocDfdFU6LqX2v_D4TgKjWy8LpfVAH2X=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNYOotvtx8PWTz1VTMwhk6nYmYEJkn3tDAZ_P61=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMh92xVR_eOsn9z26lCRARaZUhJZaKTvjy6eB-6=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPhJwyLUo7Is4sj_ZzSX9T4hwD5onRmAR001mfJ=w150-h150-k-no-p,Google,,106729497273711124892,,,
