title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewImageUrls/33,reviewImageUrls/34,reviewImageUrls/35,reviewImageUrls/36,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking type options
Felix's Restaurant & Oyster Bar,4,"Short story: it's a hit, and one of the best, mid-scale seafood and oyster houses in the French Quarter, but with some pitfalls associated with being popular. Mixed up beer taps took 10 minutes to switch. Hectic line formation around the corner from the building. But: big, savory, Southern dishes at a relatively fair price, especially during Happy Hour.",2024-04-20T23:17:24.115Z,0,,1499,TRUE,2024-04-22T17:54:03.004Z,,3 days ago,,Lunch,,$20–30,,Dine in,5,5,3,ChZDSUhNMG9nS0VJQ0FnSUNqcHNiWUd3EAE,https://lh5.googleusercontent.com/p/AF1QipMVslVakFxaDhBXnYgJvAcASyhAJ-4rSsq1ApY=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN1l3b4-PPLvQR5vCKj3lG1VkLt8WjFbnHSqCI=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101137379682204957902,,,,
Felix's Restaurant & Oyster Bar,4,,2024-04-20T11:26:47.111Z,0,,3,TRUE,2024-04-20T17:19:25.512Z,,4 days ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNqMm9MbnpBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103656906516002819339,,,,
Felix's Restaurant & Oyster Bar,5,"We loved the service, food was excellent and fresh  restaurant was consistently getting cleaned, you won’t regret visiting Felix’s!!!",2024-04-20T00:35:03.062Z,0,,10,TRUE,2024-04-20T16:04:37.705Z,,4 days ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqaW8tbl9BRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101755716872429776785,,,,
Felix's Restaurant & Oyster Bar,1,"We got Oyster Rockefeller and the Blackened Chicken Alfredo Pasta. The oysters were not good at all as the spinach was thrown on top like a salad and weren't completely cooked or chopped down small. The pasta and sauce were nothing special and the chicken was dry. The chicken also didn't taste like ""blackened"" should, it tasted salted then browned on the grill. Our waiter was nice but I'm shocked this place had such good ratings which is why we went in the first place.",2024-04-19T22:26:34.107Z,0,,13,FALSE,2024-04-22T18:05:04.353Z,,4 days ago,,Lunch,,$30–50,,Dine in,1,1,4,ChdDSUhNMG9nS0VJQ0FnSUNqaXJqVGl3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113638544772452945559,,,,
Felix's Restaurant & Oyster Bar,1,Don’t get the oysters here .. They are absolutely disgusting and not worth the price at all. The seafood gumbo had a lot of shrimp shells inside and the flavor was just lacking . customer service could have been better as well.,2024-04-19T18:12:08.437Z,0,,159,TRUE,2024-04-22T18:49:15.114Z,,5 days ago,,,,$30–50,,Dine in,3,1,2,ChZDSUhNMG9nS0VJQ0FnSUNqc3VLTU13EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105833452541436842980,,,,
Felix's Restaurant & Oyster Bar,5,"Excellent food. We had the chargrilled oysters and shared the bayou sampler. The service was great.  We sat at the bar upstairs. Next time we visit New orleans, we'll definitely come back.",2024-04-19T14:46:57.336Z,0,,125,FALSE,2024-04-19T16:20:13.581Z,,5 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqa3FhMWR3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117998486043946446813,,,,
Felix's Restaurant & Oyster Bar,5,The crab claws and oysters are always wonderful here! We visit here at least 3 times per visit to New Orleans.,2024-04-18T17:54:16.136Z,0,,9,FALSE,2024-04-18T19:14:32.323Z,,6 days ago,,Lunch,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqN0o3RlFBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103360640631347343187,,,,
Felix's Restaurant & Oyster Bar,5,Great food and the service was impeccable!,2024-04-18T15:40:26.192Z,0,,244,TRUE,2024-04-18T19:08:02.197Z,,6 days ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqck43QjJBRRAB,https://lh5.googleusercontent.com/p/AF1QipMQH6QHF9bBIHQ_WC9p8DVFyu2NXE2TrWpO917m=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPyn-dfZ49qatF6ePeXnvPVrVmKKfbDIOKTY4Ja=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115025617376149685068,,,,
Felix's Restaurant & Oyster Bar,1,"We went to the Felix’s at the French Quarter the evening of 4/16/24. Not having been back to New Orleans for a few years, I was excited to return for the char grilled oysters. We have been multiple times in the past and the food has been great, and staff so friendly but unfortunately not this time. When arriving, there was an African American female hostess with glasses. Multiple tables were open but she told us we would have to wait for a 2 top table to be cleaned. We asked why we couldn’t sit at a 4 top, when she had seated other parties with 2 people at the 4 top tables. She smirked and refused to provide us with respond, instead just ignoring us. We made the decision to go elsewhere and when telling her same, she again just smirked as though she was proud of her actions. When we told the couple behind us of what happened, they also left the location and the hostess continued to smirk about her decision to treat us as she had. I made the mistake of calling the Lakefront location, instead of the French Quarter, and spoke to the supervisor. She was appalled by the fact an employee of Felix’s would treat customers as we were treated. She said the situation was totally mishandled and if it had been her location, she would have marched up front and made the situation right. She also recommended I write this review to advise the owner of what had happened. We have since left a voicemail for management, with no response but this type of customer service will keep me from returning. Instead, we went to Acme around the corner where the staff was friendly, food was great, service was efficient, and we weren’t discriminated against as we were by that hostess. Highly recommend Acme if you are in the area and looking for oysters and/or po boys! This situation was totally uncalled for by an employee in customer service when the restaurant wasn’t busy, and we were willing, paying customers.",2024-04-17T21:35:42.244Z,0,,4,FALSE,2024-04-17T22:33:20.256Z,,6 days ago,,,,,,,,,1,ChZDSUhNMG9nS0VJQ0FnSUNqdUwtRE13EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101530956337623359938,,,,
Felix's Restaurant & Oyster Bar,5,"It's a toss-up between Felix's and Acme for my favorite Oyster bar in New Orleans. I first went to Felix's decades ago, and I go to both when in New Orleans. At Felix's, I always start with a half dozen each of raw, char-broiled, and Oysters Bienville, and if still hungry, I get a Shrimp Po-boy. Oyster prices have increased greatly since Covid, but you get what you pay for, and Felix's oysters, for me, are as good as they come.",2024-04-17T17:59:40.791Z,0,,174,TRUE,2024-04-17T22:30:59.446Z,,a week ago,,Dinner,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqMkt1anpnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116978800495139383353,,,,
Felix's Restaurant & Oyster Bar,4,,2024-04-16T07:24:44.278Z,0,,,FALSE,2024-04-16T19:06:27.811Z,,a week ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREM19QV1JREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100968716076717217686,,,,
Buffa's,5,"Hands down, the best crawfish etoufee I've ever had in my life. Bloody Mary's are perfectly seasoned, & the jazz band that was playing was off the chain!!",2024-04-23T21:02:29.398Z,0,,36,TRUE,,,22 hours ago,,Dinner,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqaGVLNzlnRRAB,https://lh5.googleusercontent.com/p/AF1QipNTbC9P4fNjYsPB6TR15dLtoNr7vKXdc14lRDXp=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110717885526871759869,,,,
Buffa's,5,"Amazing red beans and rice. Historic establishment open since the 1930’s, had great conversations and met cool people at the bar every time I’ve been.",2024-04-20T21:47:11.434Z,0,,2,FALSE,,,3 days ago,,Dinner,,$10–20,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqeHJ2d1R3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110562965441383025920,,,,
Buffa's,5,"Decided to try late one night and genuinely had one of the best burgers in the city. Also huge portions at a decent price. The lemon drop was delicious as well. They're doing something right, you won't regret dropping in.",2024-04-19T05:23:31.192Z,0,,2,FALSE,,,5 days ago,,,,,,,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUNqX0xQMmx3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107881608122540459927,,,,
Buffa's,5,Gotta catch Saturday brunch!,2024-04-12T12:10:10.536Z,0,,32,FALSE,,,a week ago,,Brunch,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREMWVyNjBnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114315943694388577440,,,,
Buffa's,3,,2024-04-12T02:01:53.717Z,0,,4,FALSE,,,a week ago,,Other,,$20–30,,,5,3,5,ChdDSUhNMG9nS0VJQ0FnSUREeGNHTDRBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102784191721110064429,,,,
Buffa's,5,"Small space, intimate music setting. Love to see the different Tom McDermott pairings with various other all stars. Food while not fancy is hearty. Plenty of beverages, too.",2024-04-11T22:15:53.713Z,0,,11,TRUE,,,a week ago,,Dinner,,$20–30,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUREaGY3SWRnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100996153642298421030,,,,
Buffa's,5,"Following some recommendations from the darker corners of the interwebs, we decided to swing by this place for some late-night food and a couple drinks. The bar tender, Tyler (or at least I think that's the name he was going by for the evening) was an absolute delight and took excellent care of us. The pours in our cocktails were generous, as were the portions of the food we ordered. The Redfish Poboy was as delicious as it was spicy, and the subtle geeky decor made me feel right at home. It definitely felt like a dive bar, but in the best way possible.",2024-04-08T21:55:00.693Z,0,,53,TRUE,,,2 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURENW9MSTFBRRAB,https://lh5.googleusercontent.com/p/AF1QipO_DXF_jQ2sNFZgb4PrtPbxJ6MV6kVwFv45ra07=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111527831675002691782,,,,
Buffa's,5,"This is a great bar and restaurant, the burger is superb, I highly recommened it. Also, they serve Ritual Zero Proof here which I have been wanting to try for sometime now, grrat way to stay sober, Enjoy!",2024-04-08T21:27:50.136Z,0,,96,TRUE,,,2 weeks ago,,Dinner,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURENXVqTFZREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110100274618516605241,,,,
Buffa's,5,,2024-04-07T20:31:30.088Z,0,,7,FALSE,,,2 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREaXM2OHVRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110234251595898590117,,,,
Buffa's,1,That place has so many rats Come in and out of that place.,2024-04-06T05:15:59.919Z,0,,8,FALSE,,,2 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREdFBqc09nEAE,https://lh5.googleusercontent.com/p/AF1QipNIfYaYwwQFQtXp3JWF6u1eUb6urcZTMUZztnYE=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPAPTKxhBdmwbpQGDYkHzugWMT3WuBuur_hX357=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106766472866765612107,,,,
Buffa's,5,An excellent small bar with the best food! Usually great service with personable bartenders.,2024-04-05T14:36:00.908Z,0,,58,TRUE,,,2 weeks ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURELUllVURBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103440293628385568390,,,,
Buffa's,4,,2024-04-02T20:28:01.687Z,0,,32,TRUE,,,3 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEbDZDY0J3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102811988969808792354,,,,
Buffa's,2,"צר לי מאוד לרשום את הערות שלי, סליחה מראש.
3 מבוגרים, שבת בערב,
בעלי הזמין ארוחה של דג עם אורז, היה מאוד מאוד מלוח ומפולפל.
אמרתי למלצרית, תשובתה היתה מאוד לא איכפתית אפילו אדישה.
אמרה שככה אוכלים בניו אורלינס🤨
הדבר היחידי שהיה נחמד מאוד הם 3 הנגנים שניגנו.

מסקנה - תחליטו האם להגיע או לא.",2024-03-31T02:12:00.227Z,0,,21,TRUE,,,3 weeks ago,,Dinner,,$20–30,,Dine in,3,1,1,ChdDSUhNMG9nS0VJQ0FnSUNEOWRiS3J3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108787557817522764673,,,"I am very sorry to write down my notes, sorry in advance.
3 adults, Saturday evening,
My husband ordered a meal of fish with rice, it was very very salty and peppery.
I told the waitress, her answer was very uncaring even indifferent.
She said that's how they eat in New Orleans🤨
The only thing that was very nice were the 3 musicians who played.

Conclusion - decide whether to come or not.",
Buffa's,5,Great food. Excellent beer selection.,2024-03-28T23:53:06.790Z,0,,3,FALSE,,,3 weeks ago,,Dinner,,$20–30,,Dine in,5,5,4,ChZDSUhNMG9nS0VJQ0FnSUNEZ2NuUlh3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115413496198332976618,,,,
Buffa's,5,Service was great. Music was amazing. Great atmosphere!,2024-03-28T12:34:32.798Z,0,,228,TRUE,,,3 weeks ago,,Dinner,,$10–20,,,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEcnRQU3NBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117962488303161119630,,,,
Felipe's Mexican Taqueria,4,Good food at a reasonable price.,2024-04-21T19:18:04.309Z,0,,292,TRUE,,,3 days ago,,Dinner,,$10–20,,Dine in,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUNqcnJhTE93EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117347390584192133616,,,,
Felipe's Mexican Taqueria,5,,2024-04-20T17:19:13.936Z,0,,22,TRUE,,,4 days ago,,Lunch,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqLXVfODRnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106664308550382095885,,,,
Felipe's Mexican Taqueria,5,This place has amazing authentic Mexican food.,2024-04-19T19:28:19.115Z,0,,10,TRUE,,,5 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqc3V2bGFBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103101159311826630871,,,,
Felipe's Mexican Taqueria,5,Good food,2024-04-18T21:42:33.432Z,0,,6,FALSE,,,5 days ago,,Lunch,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqM0t5QmZBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114507151503119654316,,,,
Felipe's Mexican Taqueria,5,Sat at the bar and chatted a lovely bar tender who offered me advice on local attractions. This was nice as I was traveling alone. Food was great and nice spicy Marg’s. I’ll be back when I return later in the year.,2024-04-18T15:29:54.382Z,0,,22,FALSE,,,6 days ago,,Dinner,,,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUNqck9hUV9RRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104542227155716010071,,,,
Felipe's Mexican Taqueria,5,I love this place,2024-04-16T01:07:31.035Z,0,,10,TRUE,,,a week ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREN19TdWJ3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117989766764765455823,,,,
Felipe's Mexican Taqueria,5,,2024-04-13T21:42:10.353Z,0,,19,TRUE,,,a week ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREazQzbUVnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106711925773332129052,,,,
Felipe's Mexican Taqueria,5,,2024-04-10T21:31:45.932Z,0,,15,TRUE,,,a week ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREMGFyNlJREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108854282737061509917,,,,
Felipe's Mexican Taqueria,5,,2024-04-10T19:21:14.942Z,0,,348,TRUE,,,2 weeks ago,,Lunch,,$1–10,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREa2JIM1BREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104101884621007855632,,,,
Felipe's Mexican Taqueria,5,"Loved that they serve a slice of pizza with the salad!
So cozy and GEEAT wait staff!
I will be coming back for the lasagna many times!!",2024-04-08T00:02:08.511Z,0,,3,FALSE,,,2 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREeXRlSzJnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116669979330378536891,,,,
Felipe's Mexican Taqueria,4,Nice folks and good food.  Wish it was a little cleaner but it's New Orleans.,2024-04-06T20:15:47.986Z,0,,74,FALSE,,,2 weeks ago,,Lunch,,$20–30,,Dine in,2,4,5,ChdDSUhNMG9nS0VJQ0FnSUREM1BqaXRBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115665676842557688955,,,,
Felipe's Mexican Taqueria,5,"Comida sabrosa, buen ambiente y buen servicio. Casi siempre hay fila para ordenar, pero el servicio es rápido.",2024-04-04T14:37:10.652Z,0,,109,TRUE,,,2 weeks ago,,Lunch,,$10–20,,Dine in,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUREME9xQldBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117894500204969513098,,,"Tasty food, good atmosphere and good service. There is almost always a line to order, but the service is fast.",
Felipe's Mexican Taqueria,5,"Had an event upstairs. Roomy, great food and even better service. Highly recommend for regular dinner or special events.",2024-03-30T01:41:39.439Z,0,,168,TRUE,,,3 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNENmFLT3J3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103733079777301669616,,,,
Felipe's Mexican Taqueria,5,"Muy buenos tacos!!! De los mejores que he comido. El personal es muy amable, el local es grande y está limpio.",2024-03-29T20:58:10.025Z,0,,16,FALSE,,,3 weeks ago,,Lunch,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEeWRxaThnRRAB,https://lh5.googleusercontent.com/p/AF1QipPkuIuPdqf6ATbKDfGbOXKtzj5GWrZ_jveX7lrH=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117315537951957225069,,,"Very good tacos!!! One of the best I've ever eaten. The staff is very friendly, the place is large and clean.",
Felipe's Mexican Taqueria,5,,2024-03-28T20:29:39.182Z,0,,5,TRUE,,,3 weeks ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEX3JpUWN3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104674850992825756090,,,,
Hobnobber's Variety Bar & Restaurant,5,The staff was friendly and fast.  The food was oh so tasty and filling. Best down home cooked food at an incredible value. The owner is the chef and his 38 years experience is key. HIGHLY RECOMMEND this hidden gem.,2024-04-23T19:45:29.662Z,0,,15,FALSE,,,a day ago,,,,$10–20,,,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqLVl1aTlnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102918378873728712745,,,,
Hobnobber's Variety Bar & Restaurant,5,,2024-04-18T14:54:25.347Z,0,,30,TRUE,,,6 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqckxqRk1nEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104523775946820529500,,,,
Hobnobber's Variety Bar & Restaurant,5,,2024-04-16T15:49:49.614Z,0,,22,TRUE,,,a week ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqb01ESExnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103813057664292516196,,,,
Hobnobber's Variety Bar & Restaurant,5,"Counter service, small restaurant with true N.O.-style poboys. This is a locals hangout. When you first walk in, go all the way past the bar area, thru a hallway to get to the restaurant. I ordered the Hobbnobber poboy and it was so good! They also had a shrimp and crab casserole that looked really good too.",2024-04-16T08:21:20.400Z,0,,390,TRUE,,,a week ago,,,,$10–20,,,5,5,4,ChdDSUhNMG9nS0VJQ0FnSUREdjl5c21nRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104638991155599668644,,,,
Hobnobber's Variety Bar & Restaurant,5,,2024-04-06T08:09:07.431Z,0,,20,FALSE,,,2 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREOUxiQUp3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115101689811205529911,,,,
Hobnobber's Variety Bar & Restaurant,5,I've eaten here twice on my trip. I'm from South Carolina (shrimp and grits is our state dish) and they hands down have the best shrimp and grits I've ate in the city so far (cant beat what we got back home though 😂). It's a hole in the wall (it's literally down a long hallway) and has a local feel to it. Didn't seem like the kind of place to be overrun by tourists. Great prices too,2024-04-05T13:48:33.213Z,0,,69,FALSE,,,2 weeks ago,,,,$10–20,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURELUtIb0hREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116785563906651300763,,,,
Hobnobber's Variety Bar & Restaurant,5,"Awesome local dive. Fried shrimp platter was the best I've had in many years. Place is well hidden, but if you find it, you're a winner.",2024-03-20T18:50:36.923Z,0,,388,TRUE,,,a month ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5MDdfYlVREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114392017323963425745,,,,
Hobnobber's Variety Bar & Restaurant,4,"Good, cheap, food.",2024-03-17T00:29:32.957Z,0,,149,TRUE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5cm8tbnZnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107604816450888700050,,,,
Hobnobber's Variety Bar & Restaurant,1,We read good reviews about this place so we checked it out. It was difficult to find. And it seemed sketchy. There was no clear entry or sign. A man on the sidewalk encouraged us to come in. It looked like we had to go into a dark hallway to a place we could not see. We did not go in.,2024-03-16T19:25:39.487Z,0,,66,TRUE,,,a month ago,,,,,,,1,,,ChdDSUhNMG9nS0VJQ0FnSUQ5anEtaTd3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104922760378539896114,,,,
Hobnobber's Variety Bar & Restaurant,5,"Delicious , authentic Southern food. The shrimp po-boy was fantastic and breakfast is a huge portion with the best biscuits I've had, maybe ever. Worth finding!",2024-03-16T17:00:45.190Z,0,,76,TRUE,,,a month ago,,,,$1–10,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5am9TVlhBEAE,https://lh5.googleusercontent.com/p/AF1QipPztR0Tk5hnVXfNGq8b3uxc1imP2fBgf5YundXN=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106817968253476466512,,,,
Hobnobber's Variety Bar & Restaurant,3,,2024-03-15T05:08:46.600Z,0,,7,FALSE,,,a month ago,,,,,,,2,,2,ChZDSUhNMG9nS0VJQ0FnSUQ5c3R1NFl3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117935137206899166525,,,,
Hobnobber's Variety Bar & Restaurant,5,,2024-03-11T14:15:59.367Z,0,,9,FALSE,,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5NzlMZWpnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103174389599603472946,,,,
Hobnobber's Variety Bar & Restaurant,5,Not sure if I've ever set foot in the bar but the restaurant is great.  Was in NOLA almost a week and finally made it there for takeout for the plane home.  Had the fried fish and jambalaya.  Super good fish even after steaming in the box and bag for hours and then had the jambalaya for supper.  Both were topnotch as was the potato salad.  I did miss the mac and cheese which used to be great.  Guessing they do a lot of takeout and delivery to area businesses but a cool place for a tourist to find and love.  Too bad only open for breakfast and lunch but thats probably how they are so good.,2024-03-10T14:43:37.514Z,0,,30,TRUE,,,a month ago,,,Difficult to find parking,$10–20,,,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5eDl5NzJRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112539755705917982151,,,,
Hobnobber's Variety Bar & Restaurant,5,Great venue.,2024-03-09T12:30:52.531Z,0,,205,TRUE,,,a month ago,,,,$10–20,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5MDZfbk9nEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116713860743808347895,,,,
Hobnobber's Variety Bar & Restaurant,2,,2024-03-07T03:23:15.649Z,0,,1,FALSE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5Nll2WkZBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104404850721115706023,,,,
Pere Antoine Restaurant,3,"Chris was great, ordered the burger and was cooked medium rare to perfection. A bit pricey but that's how it will be for most places around there. Quiet but lively atmosphere.",2024-04-24T02:57:54.336Z,0,,13,TRUE,,,16 hours ago,,,,,,Dine in,5,4,5,ChdDSUhNMG9nS0VJQ0FnSUNqcGZmYTV3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113767172579347486559,,,,
